state_name,X_STATE,IYEAR,n_obs,n_disabled,pct_disabled,n_lackAccess,pct_lackAccess,n_hlthNeed,pct_hlthNeed,n_unmetNeed,pct_unmetNeed,n_DisUnmetNeed,pct_DisUnmetNeed,Population,Poverty Rate,Unemployment rate,Personal income,State Minimum Wage,Marginally Food Insecure,Food Insecure,Very Low Food Secure,Food Stamp/SNAP Recipients,SSI recipients,Medicaid beneficiaries,WIC participation,SBP Total Participation,Fraction of the Year ACA Expansion
NC,37,2021,4950,2458764.465889848,0.3040257160295737,2168337.9534630086,0.2685401500964334,4799742.036173438,0.9808152234168094,1158358.615876912,0.24877314357898478,560396.4569047159,0.2783591920615962,10564320,11.8,4.9,604630700,7.25,16.26172,10.33001,4.11317,1541661,221312,2526722,254120,53960,0
NC,37,2022,4400,2649347.984808247,0.3370361621063061,2253530.1249630935,0.2834413724069169,4786518.731782955,0.9846151491555373,1253884.2349304531,0.2685590845061586,683764.3237125273,0.31409997331734923,10710793,14.2,3.7,632926500,7.25,18.50167,11.35307,3.87478,1599930,216756,2782756,258767,483975,0
NC,37,2023,4058,2587819.776661816,0.31564626367808885,2193014.491078334,0.26180167947691124,5088352.891854435,0.9883136651918358,1270125.201383305,0.25292497104681283,621000.093001295,0.2815503230892868,10881189,13.6,3.5,677170400,7.25,23.08706,12.86953,3.61433,1594275,214549,2962451,261150,434766,0.082191781
NC,37,2024,3887,2372106.622891525,0.31397732319332067,2041658.1581392712,0.2671471059040307,4804684.835322316,0.9898455097527457,1133590.8354803682,0.24118366122281476,557510.0670780706,0.27270800567676706,11046024,14.2,3.6,724994600,7.25,22.00058,14.23837,7.73699,1415607,217098,3048924,238100,471599,1
NA,37,2025,626,353296.01118178474,0.28014583973982826,336193.1424457328,0.26354961575495595,755911.7977564196,0.9907106707412112,157748.06091981544,0.21182789311047914,57675.69399529505,0.18869638357948218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ND,38,2017,6987,117918.9815558339,0.2085564831018094,212647.47282299458,0.36475351701081155,311073.06765751744,0.9768363240921626,93143.90254395873,0.30213329177950515,33955.52162651913,0.33831568020719655,754942,11.3,2.7,39812900,7.25,15.96767,10.88186,4.22234,53748,8452,92595,12729,26520,1
ND,38,2018,5205,124328.18036940493,0.23841994277866607,185380.67180096262,0.34889078309753496,287326.1279354856,0.9832012188211379,86794.68957442678,0.30391458174893016,34789.115747894924,0.3293844360707488,758080,9.7,2.6,42291900,7.25,16.28501,8.86632,3.10597,52621,8411,93042,12313,28014,1
ND,38,2019,5403,136725.97616113423,0.24109913425965876,221044.6710530169,0.3829893374782433,303678.40813112905,0.9769542011482677,98687.14245451614,0.3268501935163625,39993.091871146535,0.34453892006374387,762062,8.1,2.4,43614400,7.25,16.37169,9.98095,1.38194,45312,8295,88829,11405,29270,1
ND,38,2020,4358,133979.1056343668,0.24234008588407066,223638.46992917205,0.3947211071735528,291657.9887480667,0.9848180626408435,95930.47867021736,0.33183468438093733,40431.33340427347,0.3726701775285284,779563,10.7,5,47122500,7.25,16.98826,10.1349,4.06925,46092,8305,94761,10752,20804,1
ND,38,2021,6013,160044.64159806582,0.2781744117677995,146597.8907247177,0.25234398690758375,326559.047357878,0.9868821593186676,64829.29109336473,0.20309167523644303,31448.549074534436,0.24088886004914897,777966,8.5,3.1,51468400,7.25,12.6397,8.44013,1.40588,50377,8017,116612,10363,4610,1
ND,38,2022,4313,153501.7911440944,0.2642490128942849,147606.78085933876,0.2524920979005827,343667.8405835555,0.9854304650456062,73279.44486937711,0.220102661949451,30935.80961916475,0.24572892952787256,781057,9.7,2.1,55463300,7.25,14.88974,7.12432,2.23549,47417,7872,125350,10218,42396,1
ND,38,2023,6034,168600.54784887485,0.27207391620308546,152237.3082918941,0.2427070097902266,368733.6061040516,0.9877432417090493,77002.48045876635,0.2187365182186028,35478.80968832342,0.25936710603327545,789047,9.9,2,56452500,7.25,19.54811,12.1015,6.59011,45153,7864,133630,10423,33387,1
ND,38,2024,5969,151150.97356608525,0.2600041395560288,140716.72653885683,0.23726050492714734,354131.80537740333,0.9834550179958608,72514.45273362265,0.2131676675457387,35902.16797863496,0.28493578176003964,796568,8.4,2.4,57153400,7.25,15.42807,9.51947,2.7113,48694,8074,105070,10338,33988,1
NA,38,2025,2,0,0,183.692736736158,0.6606762637003969,278.0374395582325,1,183.692736736158,0.6606762637003969,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OH,39,2017,12275,2494833.4169296212,0.2857105985378538,2639816.375059962,0.29362317882262146,5320515.761403298,0.9867557583349817,1426275.4028699517,0.26908028646880094,630103.3278244875,0.28541712509884104,11659650,12.7,5,546006000,8.15,22.20732,13.41121,5.59506,1501795,310312,3080775,221746,449465,1
OH,39,2018,12746,2581973.31141764,0.2922080115354364,2647042.522215574,0.2939076752429124,5332249.985619813,0.9851902619912288,1386610.368495818,0.26158212746867426,655161.6071574388,0.2913561979244573,11676341,11.9,4.5,569184000,8.3,23.66073,15.15133,5.56809,1421366,308224,2934726,208955,450290,1
OH,39,2019,13542,2628604.1508209407,0.299366332062904,2822897.576245167,0.31097925294764994,5492514.881120571,0.9879764702349627,1537610.1872447412,0.2818341278042999,714241.2844741661,0.3109095976459948,11689100,12.4,4.1,586784000,8.7,16.524,8.98022,3.62369,1273257,307650,2763388,192574,450137,1
OH,39,2020,14670,2336232.777278042,0.2707002052153792,2694915.0194624416,0.29762444273591887,5352749.090464947,0.9841478186659641,1407345.627259375,0.2655275258871592,590675.7910703317,0.2906283443038222,11798905,12.7,8.2,623575000,8.7,18.45193,11.9693,5.10657,1396860,306118,2906252,182176,417091,1
OH,39,2021,12626,2347763.3208191525,0.3003170728269845,1786963.8504669736,0.2248615318871754,5016221.835881473,0.9867242893762285,976050.231275948,0.20269868414167438,453975.9700215332,0.22983225559391002,11767344,11.6,5.3,676718300,8.8,19.2024,11.13256,2.78063,1509438,297315,3264971,164327,361292,1
OH,39,2022,18164,3045698.8399585485,0.3213985998233964,2277149.7900269856,0.23297803600531106,6445678.968676424,0.9904120855896437,1345344.0808252853,0.21731725302919402,692804.4205747416,0.2663987645789645,11777874,9.9,4,685892100,9.3,23.40205,13.73806,5.39784,1491294,291632,3474820,160145,568276,1
OH,39,2023,12788,2527400.6321296007,0.300888306850464,1860917.757353867,0.2237604450275834,5586229.444871382,0.9881759466716248,1060521.6127966598,0.2016171897932072,491395.08618029504,0.23592477204449547,11824034,11.1,3.7,730013200,10.1,22.42371,13.15427,4.9934,1418005,288748,3583495,174372,447546,1
OH,39,2024,10536,2603261.4312585895,0.2959429266432261,1966507.7443570218,0.22080546260685704,6070058.333705184,0.9863570174361336,1196054.0796253919,0.20768132355391486,520133.6440195866,0.2364524412767886,11883304,10.4,4.3,766045800,10.45,23.12052,15.40188,5.78223,1386865,289629,3125931,178839,470199,1
NA,39,2025,276,96760.57037736604,0.34899600310672363,65616.41039189699,0.24358875950881642,189236.34512258807,0.9875531123174167,49335.23213575478,0.2693999144479288,33396.89499921223,0.3767208827786248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OK,40,2017,5777,883429.5323029476,0.35770535275631044,954197.9124111584,0.3726524853778463,1540019.4783989468,0.9817845678274815,547702.7725719989,0.35772381709394224,280552.43754122173,0.36877816360440374,3931316,12.6,4.2,172169500,7.25,24.49591,14.14902,4.92353,603896,96794,669148,105846,231273,0
OK,40,2018,5969,1098039.6383821447,0.34402870599461577,1236616.5234163494,0.3745726392190534,1996469.8194998496,0.9792914891379055,672851.0828843217,0.33871895339092095,337798.8185229783,0.3542882831807684,3940235,13.4,3.4,180633600,7.25,30.63134,17.96602,4.66627,585064,96201,647012,98551,226802,0
OK,40,2019,5987,994358.5963316717,0.3631830337215744,1090545.220143473,0.3825987868363917,1728494.539349012,0.9847677645040005,626562.6639824111,0.3655682991994663,315809.08164593094,0.3678200235066729,3956971,10.8,3.3,187327500,7.25,23.87555,14.54972,4.27661,531728,96758,639506,91650,227655,0
OK,40,2020,5205,996461.2681404625,0.34744715901673073,1134658.8013666326,0.3749358648247944,1778776.764580104,0.9866260584699975,606125.2350977528,0.34343767684868454,306751.0379706734,0.3686195969913218,3965415,15.5,6.3,198234300,7.25,27.45675,16.11812,2.94843,596705,96421,726619,91671,216938,0
OK,40,2021,5391,1015749.4805034479,0.36223856823158257,939807.289081773,0.32205782978312203,1829542.9527503385,0.9903863871500156,526744.8732144871,0.295317563563416,282931.89391616045,0.33570710388454106,3992238,15.1,4,217902100,7.25,27.5181,14.4915,3.46921,619149,94123,842401,88643,111307,0.501369863
OK,40,2022,5730,1112861.571067245,0.3870755683292308,965022.9281305885,0.32140761928549577,1978585.6270222038,0.9910483993336241,573650.8074143154,0.29516704156300944,305187.19852540694,0.32022212717162035,4026229,16.9,3,233182300,7.25,31.27514,15.2837,5.85037,650640,92408,1142535,90137,227930,1
OK,40,2023,7108,1228968.758515699,0.39443974392807013,967672.7166403558,0.30049909284256704,2083392.1796097467,0.9831173080233507,571846.9774447944,0.2820165634618589,317353.59244185913,0.31081112289946056,4063882,12.9,3.2,247300500,7.25,31.07586,19.56916,6.02901,681522,92237,1221820,97148,202504,1
OK,40,2024,7069,1169645.2686070327,0.39087082542014817,923772.0355682793,0.29981735627593337,2038008.669464486,0.9872491696595129,549457.2411788811,0.276994937986203,288470.01526312396,0.29071224685512226,4095393,11.5,3.3,260910200,7.25,29.62147,18.94356,4.48736,686808,92586,984181,99753,206508,1
NA,40,2025,55,9557.94799768573,0.4112304757239188,7681.496937075432,0.32299135024831727,17088.76036031255,1,7129.1337364013325,0.41718261512744054,2857.689097057763,0.3225823781592967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR,41,2017,5360,843591.5236122921,0.2703887203479496,1102633.5054645573,0.34091146403410993,1927581.2208988275,0.9832170911552642,617310.1240020625,0.323801610456104,251066.18601547892,0.34648361756377927,4143625,10.2,4.1,202051500,9.75,17.66414,10.63909,3.27975,680671,88601,1009254,89534,144676,1
OR,41,2018,5940,898784.8079788976,0.2830024203066357,1161694.4913001172,0.35141737052304683,2059196.437341929,0.9829150569390221,660385.5948579002,0.323049787919948,269716.73646803544,0.34198798569111066,4181886,9.7,4.1,215365400,10.75,19.54113,9.26909,4.7569,633970,88149,948521,85774,147041,1
OR,41,2019,6120,905040.8580921176,0.27833120171360126,1188474.2881504102,0.35636370189762534,1985614.8671787928,0.986651647422716,644385.8579274853,0.3280549153878204,276457.54493708257,0.35746149213603445,4217737,8.1,3.7,224346400,11.25,16.8324,8.17209,3.6076,554927,88879,958178,81226,144573,1
OR,41,2020,5418,885249.6604895153,0.27524088259704294,1060826.672679533,0.3151784687592137,1855846.793265498,0.9834891293486695,513984.03632854344,0.27961145418343114,212107.35490813572,0.2953837313331087,4243779,9.4,7.6,240450400,12,18.31125,9.60976,2.39116,635485,87952,1033756,78359,104578,1
OR,41,2021,5378,971204.8502192703,0.2963726037725798,958046.6911634201,0.28944205349386104,2009861.488227521,0.9866307579422987,454820.875889128,0.2338988793094984,214140.22210108672,0.26723330670047135,4254280,9.2,5.2,266544600,12.75,18.39973,10.65619,3.06603,706294,85288,1166520,75802,42705,1
OR,41,2022,5746,982482.9931288407,0.2952956626576271,789224.2063759969,0.237898242693571,2131654.2421075227,0.9907900859066022,437242.2497530734,0.21215400004840188,195804.76135201467,0.23713316809053522,4247372,9.9,4,270427900,13.5,21.16341,12.90688,5.13127,718580,83635,1252404,74184,140169,1
OR,41,2023,6242,975989.406808423,0.29713885762984776,812874.401100508,0.2470576698681177,2124907.7540070927,0.987010855721561,467835.0976313215,0.22953255776354162,212932.95413066642,0.2577185097664439,4253653,10.3,3.8,286979900,14.2,22.55639,15.23536,7.62951,732422,81715,1345939,77102,131850,1
OR,41,2024,6065,992774.3081249035,0.30732425762054444,812833.1238110703,0.25032846559432526,2192949.886569068,0.9899228892981828,494403.4564744639,0.23571984552549313,240465.5662867901,0.2818525091095787,4272371,8.8,4.2,302582300,14.7,19.32135,9.96714,2.92754,757744,81423,1268286,77942,139925,1
NA,41,2025,105,15444.983025728689,0.27805726310242623,15368.445609391652,0.27293794831606055,39370.971473507874,1,10873.920106329648,0.28901806993500895,5822.9892097501215,0.43878556633208643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA,42,2017,6537,2486512.8016189127,0.25474715511456864,2474522.5925421226,0.24573185466420108,5845097.624057372,0.9837277652968975,1335419.0640060243,0.2298478850537396,530904.0864346186,0.24449383424248172,12787641,11.2,4.9,681658500,7.25,23.09376,11.65452,3.86522,1842945,360941,2848611,226060,394362,1
PA,42,2018,5436,2323193.5281959763,0.2702811661576934,2197763.2284209454,0.24763938348713352,5293354.333791273,0.9875245304358151,1269996.6602373587,0.24102888922533833,541625.0160523079,0.2632622150893113,12800922,11.8,4.2,717255300,7.25,21.35913,10.83218,4.2425,1818589,355511,2731187,218188,406545,1
PA,42,2019,6858,2797099.82534469,0.27366574726256404,2792905.9307805574,0.265451902074456,6340051.588621694,0.9841217666393783,1519139.3281416192,0.2411208698729439,675555.8265041856,0.2791911573676839,12801989,8.7,4.4,742924300,7.25,16.96502,10.09178,3.20852,1627640,353805,2848357,202172,421021,1
PA,42,2020,5832,2774974.6227089693,0.2725583836488249,2552517.2180200447,0.2424210028981571,6161643.788665482,0.9819099977751042,1347898.6997957237,0.22056335222562404,532797.0125655582,0.22717651993254656,12996143,10.7,8.8,783389500,7.25,18.75919,9.7795,4.00223,1794613,348416,2970037,186459,390604,1
PA,42,2021,6052,2612588.292274225,0.2795454983446285,1793411.157168216,0.19003967611114797,5815659.694357797,0.9854208447955084,915582.2027271551,0.16411687706343273,421798.624855771,0.1942449012264411,13015571,10.8,5.9,833103400,7.25,16.50278,7.83338,2.63065,1766450,335421,3292313,167969,256128,1
PA,42,2022,4735,2983250.0980652776,0.29634786698965454,2038325.6451354611,0.20085655973104083,6495194.77659876,0.9883516852555633,1237514.9848320659,0.1965791046441603,608346.0688261782,0.24056630618997196,12984990,10.9,4.1,845037900,7.25,23.69153,12.17385,3.71004,1845636,328665,3524618,158228,480460,1
PA,42,2023,453,191767.07353880498,0.2595202082822442,126551.95655011553,0.16021266401678008,479108.93398007547,0.9964336631646029,79299.5900571239,0.16885488190098735,31005.20627303003,0.19189163516936947,13017721,10.3,3.7,885950000,7.25,20.93119,11.94748,3.32394,1927478,324958,3645268,170254,511107,1
PA,42,2024,3474,3020909.5683445013,0.3072689352733288,2243839.5844863304,0.23168087687828096,6518908.604320823,0.9914347424891031,1311599.9196083024,0.21110216832577142,645454.4401591882,0.2562735631266191,13078751,9.5,3.6,924379600,7.25,18.45858,9.5948,2.44757,2000018,326455,2986165,182385,557979,1
NA,42,2025,39,22501.821665047726,0.22647764528445563,41602.673288367856,0.40769363258856584,58915.93004910917,0.9626690341453511,33677.60695515166,0.571621409134674,16764.93937222759,0.8038565536492578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RI,44,2017,5599,219646.83441192226,0.2733271105586225,197450.35595404165,0.2352220817522706,494348.176909767,0.9820514659004502,112485.00922484588,0.22915880175495562,45500.39512565697,0.23592084351126982,1055673,12.2,4.4,55574700,9.6,15.2615,10.39677,2.77793,167431,33121,313477,19501,34464,1
RI,44,2018,5550,218070.61373382062,0.26846221593571534,213224.61216561327,0.25320299432620846,492408.18580019404,0.9907879744340695,119675.30478120968,0.24425225203073536,52511.247325264776,0.27873443137770637,1058287,8.9,4,57603700,10.1,14.2989,8.05162,2.31029,158986,32946,308690,18950,33608,1
RI,44,2019,6195,226630.41267038256,0.28060244144990615,216699.6979332545,0.2531673293271898,498687.477856545,0.982557240056651,111394.81599025441,0.2253448805131779,50975.98695237366,0.26643513755358456,1059361,9.2,3.6,59707200,10.5,17.69469,7.78534,1.62166,141232,32589,300970,17962,34813,1
RI,44,2020,5356,198093.47584799843,0.25072249625866805,190973.6936003297,0.22585995444952303,477645.6010277288,0.9856403794734375,94948.02295737014,0.20006555262565578,35977.86532701179,0.2147143248683783,1096530,8.5,9.2,64996800,11.5,17.03371,7.18697,2.27036,146183,32162,302210,16866,23456,1
RI,44,2021,5442,216931.37022799219,0.2665724828957433,134145.0995394228,0.16620955642002896,516866.1073416756,0.9845123650686689,77150.47324887717,0.1587477359262089,39842.08513751892,0.22133785139972767,1097246,9.4,5.6,69245500,11.5,13.78337,9.0207,2.71642,142149,31216,330011,16536,4342,1
RI,44,2022,5773,234147.0444440357,0.2937465731487448,162051.67332875848,0.20040777780416802,536462.7276871307,0.98898869981725,88931.93121941685,0.17987837845649307,42324.579602098915,0.22244698445902314,1099498,8.4,3.2,70880100,12.25,18.25648,12.19353,4.67125,139362,30592,347924,16189,40795,1
RI,44,2023,5825,247439.09797305294,0.2899089321661909,157700.0148497915,0.18729983280715892,554476.2855874302,0.9879937648715477,93038.26749298384,0.17873725690375475,46101.0272723779,0.23153032756695655,1103429,8.9,3,74777800,13,17.45562,9.08648,4.64153,142922,30283,362284,17235,30858,1
RI,44,2024,5642,238083.3548282138,0.2746937392752232,176702.3474115208,0.20222676665957826,571532.0240229965,0.9886129856624883,106007.19330842125,0.19533721631609213,49272.45050411991,0.25372410584787775,1112308,10.5,4.3,78553700,14,15.96407,11.09751,4.07222,144271,30393,308855,17987,34552,1
NA,44,2025,95,5289.664098709836,0.3513805636950561,4029.401643412125,0.2641735030830567,9941.735167383305,1,2964.418792504074,0.31011811427654834,2249.1074011746227,0.5147546674009916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SC,45,2017,11168,1058606.856965226,0.28393864794397616,1405811.2619127168,0.3644951959889483,2225927.9893999132,0.9811353418788687,730469.0036010096,0.3305762414503162,320273.8373077473,0.34630144384724426,5021268,15.6,4.3,212034100,7.25,19.05427,10.48828,2.52379,719977,116611,1245292,99332,267280,0
SC,45,2018,10768,1145099.7337403023,0.29700042015431716,1459838.2268751871,0.3700425017351033,2307052.9540337194,0.9817792511860771,799001.4906708121,0.349914154392745,381637.83876978874,0.3864099507675445,5084156,12.8,3.5,223256900,7.25,16.92045,11.6434,3.31332,658119,115152,1234824,92153,268147,0
SC,45,2019,6571,1097194.1564890523,0.3159401360153358,1323536.0550436147,0.36677495778577807,2121860.882516757,0.9764314966829146,709996.2147588226,0.3384995017577826,332717.5454646584,0.3580535891974817,5148714,15.1,2.8,233948400,7.25,19.17474,10.62888,4.63276,558722,114654,1250545,84596,268738,0
SC,45,2020,4505,1346310.576310254,0.32618863347293264,1495225.3916509727,0.3507275216114653,2511737.8216526564,0.9860671304686874,799524.3230509204,0.3201719300956035,411021.0151777423,0.3540168283588107,5132249,13.4,6,250250500,7.25,21.03472,14.08016,3.98244,596161,113810,1300405,80948,239239,0
SC,45,2021,9911,1209370.0989823737,0.31100456086631595,1136160.5201262287,0.2848314020390976,2536572.4150463524,0.9849191281794237,645014.5335758028,0.26721768604500334,305421.8477984021,0.3043370880484751,5194274,13.7,3.9,277322600,7.25,22.65467,14.85601,6.99366,608107,109717,1428895,86859,172128,0
SC,45,2022,10235,1205891.6636780766,0.3144531227653342,1226132.7418867084,0.30750741178290686,2523039.889968357,0.9892430993170943,689813.6841775785,0.2890342306781826,322970.52423755574,0.33493500173450447,5287935,12.9,3.2,288512600,7.25,27.98534,17.05146,7.90564,618978,106983,1533868,86233,290857,0
SC,45,2023,9735,1257871.9366992293,0.3232703752056041,1114524.0638527337,0.28452784550063615,2548266.704795384,0.9927665841993366,647157.3487916307,0.2672420466339277,323254.68715055333,0.31344797232245225,5387830,11.7,3,311235500,7.25,23.45732,11.29455,4.99179,619480,104801,1494560,92799,262048,0
SC,45,2024,9966,1301881.6919811456,0.3061629642104663,1245612.1669033954,0.2874261552276562,2743121.3261589906,0.9850680327809299,696331.2994661474,0.26790431830211675,349450.8794058283,0.3308139640756748,5478831,11.1,4.1,332982700,7.25,22.99927,14.22651,4.47512,581593,104080,1365586,99395,279445,0
NA,45,2025,72,12366.893926954912,0.3473475800562571,13301.296862103505,0.33403499602190095,23312.611029971442,0.8715777408412998,9233.655881732637,0.39814805546361426,3397.6489085834382,0.32549707661521604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD,46,2017,6948,160428.2758704298,0.2506979438791951,218748.40503581468,0.33601861455693643,331273.26691219804,0.9836593535942701,97847.4069231585,0.2968935283089224,43998.848528477545,0.3292148840320852,872868,10.4,3.2,43457300,8.65,23.62151,14.57759,5.06011,93259,14887,106612,18367,29567,0
SD,46,2018,7183,166720.99571878492,0.25656039596303304,233040.83165117822,0.3499161533063836,344630.33842051023,0.9881984837384965,111483.17545374308,0.32605076683834183,51223.74023820833,0.37390644279845303,878698,10.6,3.1,46248900,8.85,18.37182,11.75762,5.67729,87410,14639,105484,17667,29612,0
SD,46,2019,6621,170337.5853008023,0.2607055778637475,229418.3668535977,0.3502494621208064,360382.1599734748,0.9875204443610454,109453.43178178993,0.3097398408511102,51233.91892600897,0.3618971987640291,884659,10.6,3.3,47738100,9.3,17.85794,11.3823,3.53328,75020,14430,103998,16730,29619,0
SD,46,2020,6932,161724.74777423232,0.24804368632064364,205162.98636511478,0.3073261658437906,337245.5522741527,0.9884581358871233,93636.51181526047,0.2809520115266272,36088.95376748011,0.2781226277152514,887948,11.6,4.1,52908800,9.3,18.73834,9.42985,3.78436,78245,14503,107674,15667,33707,0
SD,46,2021,7288,168626.81982499053,0.25887102479686164,165545.36070503542,0.25511768343452734,359950.74531644507,0.9854130138254378,84481.21671685785,0.24356082109663402,33991.82215999382,0.24625915019664055,896492,8.4,2.5,60221000,9.45,19.57965,9.56411,6.02327,74627,14079,120802,15896,27870,0
SD,46,2022,7023,163731.62437392212,0.25742342412655683,142719.43303500174,0.2309352492239477,359516.23721435777,0.990004862485224,73442.51450903995,0.21267116400604288,30481.484268359498,0.22985408122834788,909723,9.1,1.9,63454700,9.95,20.00468,13.704040000000001,3.41219,71012,13933,131298,15067,41826,0
SD,46,2023,6288,214438.04451580805,0.30621383846777966,169415.87139297035,0.23946543165477033,425079.1357686252,0.9894226576939164,98100.54629566737,0.24128259802597704,50611.16975519179,0.2849618179306807,918305,7.5,1.8,68097000,10.8,16.52839,9.76711,4.46805,71470,13799,111158,15241,29734,0.501369863
SD,46,2024,5861,182254.04476396088,0.2677070181084557,185338.7387957251,0.2709474277068223,407602.7857267648,0.9865274462837372,93147.20462908891,0.23958282853481977,43878.06595259456,0.2905545746479202,924669,9.1,1.8,69996300,11.2,18.52338,11.35203,4.27086,75082,13884,125473,14783,30924,1
NA,46,2025,4,264.274412980444,0.07311854367863148,0,0,1091.7330662908253,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN,47,2017,5657,1504266.8966099913,0.3129384745080168,1802216.7732982999,0.36021956872566846,2936136.6388767976,0.9711062714777511,970516.8315691757,0.3338222710313253,487620.8786920973,0.3622809972086287,6708799,11.5,3.8,303460700,7.25,21.84243,11.81062,4.99529,1047058,179081,1555500,136303,390008,0
TN,47,2018,4762,1572035.5769696848,0.33694943748622486,1751138.5324069392,0.35886579820168235,3015921.1382132266,0.9864541728370769,1003690.7044893949,0.33432659686609795,517113.711028145,0.3665118161111511,6771631,12,3.5,319689700,7.25,21.3173,12.88016,4.5912,970875,176336,1578332,127814,386907,0
TN,47,2019,6263,1733191.2994227482,0.33701817976724835,2058798.369378741,0.37969623847623774,3321038.7966720485,0.9822027130748933,1166770.0663720162,0.3530989029409379,600694.1976089961,0.3904687814774771,6829174,13.1,3.4,332472700,7.25,20.31402,12.34471,5.17864,832130,174521,1586376,112155,382232,0
TN,47,2020,5209,1693561.3587521403,0.3105117852011865,1934963.1742073095,0.3371481711213603,3567217.457764093,0.9834022162702166,1112423.9157165284,0.31600261573072014,498389.1679286869,0.3434404186912664,6927904,13.1,7.4,360094700,7.25,19.87774,13.32658,4.97604,868936,172687,1599722,111005,440332,0
TN,47,2021,3968,1438440.9603254409,0.34189995056920414,1197325.1377560028,0.28130837538710557,2796700.4506586236,0.9863432638201176,675968.1465056584,0.2561123592920176,351655.189529332,0.29184118523363223,6965740,10.6,4.5,402024700,7.25,15.37689,8.46284,2.72629,881344,166732,1717359,112207,319922,0
TN,47,2022,5706,1968823.0459398723,0.3445081355443432,1732385.932378968,0.2963061336205361,4023854.815084011,0.9875381818470133,1107569.632700491,0.28698684258707097,542024.5355214365,0.31905336194242195,7062217,10.5,3.4,417424400,7.25,24.2984,14.46038,6.55818,825340,162800,1809782,114799,400338,0
TN,47,2023,6008,2038967.2393892116,0.3646544410596183,1663835.606593515,0.2975728649655367,3982403.3289711024,0.9892152210666072,1096199.890574462,0.29293008104191104,557851.048836052,0.326379208966604,7148304,10.7,3.2,453765700,7.25,20.30113,12.23126,5.29889,752128,160167,1904232,127924,360727,0
TN,47,2024,32,8896.960936217558,0.20343225319364125,14875.437422377236,0.354653149564618,30746.757673865548,1,11534.517028926846,0.37514580077921766,8896.960936217558,1,7227750,9.2,3.4,480671200,7.25,24.11223,14.742,5.11217,711946,160061,1524162,138089,372686,0
TX,48,2017,12191,5167029.122946166,0.2601673036438461,9801504.611090818,0.4706930726066336,10850525.310924884,0.9763379244446299,4776077.42399182,0.4435237577222266,2071122.3954038539,0.4688615496321941,28295273,13.4,4.3,1369329500,7.25,25.55163,15.37477,4.84061,3921278,657812,4305931,821873,1909051,0
TX,48,2018,11172,5350134.6847573565,0.26453974467480246,9752481.402628442,0.4614311701505555,11201015.040181931,0.975293507608882,4772214.630764971,0.42803072832130906,1802765.0737128512,0.4122754033100063,28628666,13.7,3.8,1463962200,7.25,22.39122,13.85346,4.03352,3895207,649561,4251735,746246,1918408,0
TX,48,2019,12283,5705259.544988124,0.27869544058258494,9949731.673605572,0.4633755539200302,11720779.694039961,0.9799577843042275,5214068.7722207485,0.4473860261597419,2254100.0872686123,0.47087008154805815,28995881,11.1,3.5,1531346500,7.25,23.24121,12.87582,4.14625,3187238,643639,4126343,681555,1937909,0
TX,48,2020,11114,5499067.1623529885,0.2638161469490743,10238752.261868333,0.46417060630156204,11595365.519779434,0.9808373303358818,4796416.907508258,0.41618548551051443,2012877.0907516957,0.4511085624493932,29239570,14,7.7,1602962600,7.25,27.31963,16.2279,5.41157,3551011,633119,4449590,675806,1664282,0
TX,48,2021,10040,5435609.744365418,0.28053183786879,7861515.770770981,0.39615153431034306,11106788.464560287,0.9854486826010274,3902616.383967075,0.3647098183515176,1713651.9506084477,0.39074790721345176,29570351,13.5,5.6,1786060900,7.25,25.29652,14.39574,4.41741,3408385,607456,5185036,668613,1144191,0
TX,48,2022,14527,6182400.414776329,0.2936905091008412,9024967.508173201,0.4053374238631418,13194206.503925584,0.9874166062626221,4809126.00621597,0.38319581916817497,2125489.338302794,0.42809812988120427,30113488,13.5,3.9,1920254600,7.25,29.33674,19.47269,6.77279,3440726,594018,5817434,698986,1892232,0
TX,48,2023,10166,6743675.913959487,0.3080110478244507,9016508.81299774,0.40563679422015453,13363901.984552896,0.9848713434508477,5223699.258911706,0.4084152265608213,2537100.972155141,0.46836266069910065,30727890,12.3,4,2074225200,7.25,31.98742,21.94924,7.95208,3396071,582001,5869539,762817,1823732,0
TX,48,2024,11763,6601008.02066429,0.3045451303669823,8621914.751892895,0.38571839190028173,13378615.702544788,0.985071856631864,4701385.233799633,0.36799824400707193,2278222.751522225,0.42108786470369564,31290831,11.1,4.1,2184833300,7.25,29.76508,18.20452,5.79227,3193009,576409,4405553,783508,1865061,0
