X,state_abbr,X_STATE,IYEAR,n_obs,n_disabled,pct_disabled,n_lackAccess,pct_lackAccess,n_hlthNeed,pct_hlthNeed,n_unmetNeed,pct_unmetNeed,n_DisUnmetNeed,pct_DisUnmetNeed,Population,Poverty_Rate,Unemployment_rate,Personal_income,State_Minimum_Wage,Marginally_Food_Insecure,Food_Insecure,Very_Low_Food_Secure,Food_Stamp_Recipients,SSI_recipients,Medicaid_beneficiaries,WIC_participation,SBP_Total_Participation,Medicaid_expansion,state_name
235,NH,33,2019,5891,272517.405533424,0.262005335885088,267323.667829838,0.241119723937968,622990.723846623,0.981142663895657,154645.632560799,0.249825351943708,78197.294302428,0.333617283154155,1359711,3.7,2.5,86344900,7.25,12.72154,5.76147,1.95955,70412,18332,180873,12163,22319,1,new hampshire
236,NH,33,2020,6317,227039.192687227,0.225238550606257,243267.602085661,0.224733572169369,620772.138669127,0.989270005740218,131657.096397859,0.213204109728127,50574.8333573291,0.249583467532093,1378756,6.2,6.7,93153800,7.25,8.54546,4.4067,2.17841,72505,17893,193532,12812,24211,1,new hampshire
237,NH,33,2021,6617,282392.207014301,0.269929514270483,181184.231995535,0.166151503883551,665599.539403578,0.979749226849713,106401.585035439,0.166641165944942,51809.4952505524,0.223252739791269,1387677,6.9,3.5,102663300,7.25,8.81595,5.64595,1.64228,69116,17333,217974,13925,28102,1,new hampshire
238,NH,33,2022,6277,279882.340850807,0.28630687693327,182447.898025178,0.180118331877286,653246.304287746,0.986493018733927,112526.482656804,0.178376596588465,50758.7312242266,0.212165532517036,1396678,8.3,2.4,105210800,7.25,14.90932,8.04119,1.88177,69343,16527,231718,13641,43842,1,new hampshire
239,NH,33,2023,7242,320135.894510634,0.277450114794517,176951.682546178,0.154012450104437,719133.206957149,0.985287429396553,108192.91662012,0.157267765658641,49504.7902759871,0.187069925019364,1402199,6.1,2.3,111148600,7.25,15.74192,7.12925,4.36783,74617,15852,201372,13373,23862,1,new hampshire
240,NH,33,2024,7220,321451.09361306,0.280752317857336,203902.650574567,0.176760953920336,731493.718213217,0.983385296834057,126779.079323406,0.181430720935257,62686.7749939164,0.239377743018372,1409032,5.9,2.6,117220300,7.25,14.78832,10.02896,4.99094,76909,15758,181309,12481,24542,1,new hampshire
241,NJ,34,2017,11715,1748776.5974849,0.261411498653057,2261275.48073363,0.3246703623588,3663003.76271656,0.986031817337972,1141723.12089628,0.313215372819065,531877.583129958,0.362873172156893,8885525,8.6,4.6,577407800,8.44,12.32597,7.63921,2.12595,817979,181806,1701389,147937,326874,1,new jersey
242,NJ,34,2018,2588,1277682.65031708,0.228930900456083,1766136.93085593,0.304367074669167,2998766.57679381,0.979878294473382,810394.611174502,0.271495542895659,323856.82773947,0.303564355715768,8886025,8.2,4.1,602870100,8.6,15.31641,9.36699,3.16922,760303,180121,1687716,141568,324627,1,new jersey
243,NJ,34,2019,506,383888.95258136,0.339624913977829,420719.050314686,0.342614840575761,684885.968966873,0.978421436303654,185987.866227981,0.282118403051161,90225.2959947427,0.291986299295473,8882190,6.3,3.6,625937900,11,13.40408,7.32738,2.16326,649128,178274,1570169,134936,318981,1,new jersey
244,NJ,34,2020,11363,1414955.40516771,0.22181785774226,2002240.44982392,0.290894293160628,3501655.41797141,0.984664856058813,958410.410490015,0.276542906686122,383309.11920881,0.33075900968152,9272794,8.2,9.5,653214200,11,14.75797,9.34111,2.51962,700538,173515,1664309,131798,322015,1,new jersey
245,NJ,34,2021,7580,1559998.85255367,0.245509702732394,1562893.22964427,0.237407529619517,3770258.32269228,0.989845045399921,780706.649169614,0.218006688056802,338020.66805246,0.26424882528958,9270541,7.6,6.7,707402600,12,17.74761,8.97433,2.26861,825664,167806,1879287,141741,381964,1,new jersey
